S.No,Module,Method,Endpoint (v1),Legacy Endpoint,Description,Required Headers,Path Parameters,Query Parameters,Request Body,Content-Type,Example Request,Access,Authentication,Status,Source File,Line
148,User,GET,/api/v1/web/user/orders,/api/user/orders,Get buyer orders with pagination,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,"page (string, optional); limit (string, optional); orderStatus (string, optional); paymentStatus (string, optional)",—,—,GET /api/v1/web/user/orders?page=string&limit=string&orderStatus=string&paymentStatus=string,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,238
149,User,GET,/api/v1/web/user/profile,/api/user/profile,Get current user profile,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/profile,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,463
150,User,POST,/api/v1/web/user/profile,/api/user/profile,"Basic profile setup (name, profile pic, location) + mark complete",Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: multipart/form-data,—,—,"displayName (string, optional); gender (string, optional); dob (string, optional); lat (string, optional); lng (string, optional); addressLine1 (string, optional); addressLine2 (string, optional); postalCode (string, optional); country (string, optional); profilePic (file, max 1)",multipart/form-data,POST /api/v1/web/user/profile (multipart/form-data: profilePic=@file + JSON fields),Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,497
151,User,PUT,/api/v1/web/user/profile,/api/user/profile,Update user profile,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,—,—,"name (string, optional); email (string, optional); phone (string, optional); avatar (string, optional); displayName (string, optional); gender (string, optional); dob (string, optional); address (string, optional)",application/json,"PUT /api/v1/web/user/profile
{
  ""name"": ""John Doe"",
  ""email"": ""user@example.com"",
  ""phone"": ""+971501234567"",
  ""avatar"": ""string"",
  ""displayName"": ""string"",
  ""gender"": ""string"",
  ""dob"": ""string"",
  ""address"": ""string""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,580
152,User,GET,/api/v1/web/user/reels-progress,/api/user/reels-progress,Get last watched reel index per feed (for resume on revisit),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/reels-progress,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,126
153,User,PUT,/api/v1/web/user/reels-progress,/api/user/reels-progress,Save last watched reel index for a feed,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,—,—,"feedKey (string, optional); index (string, optional)",application/json,"PUT /api/v1/web/user/reels-progress
{
  ""feedKey"": ""string"",
  ""index"": ""string""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,140
154,User,GET,/api/v1/web/user/suggested,/api/user/suggested,Get suggested users to follow (users the current user doesn't follow yet),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,"limit (string, optional)",—,—,GET /api/v1/web/user/suggested?limit=string,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,708
155,User,POST,/api/v1/web/user/unlink-social,/api/user/unlink-social,,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,—,—,"provider (string, optional)",application/json,"POST /api/v1/web/user/unlink-social
{
  ""provider"": ""string""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,662
156,User,GET,/api/v1/web/user/wishlist,/api/user/wishlist,Alias for saved products (wishlist),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/wishlist,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,293
157,Video,POST,/api/v1/web/video/screenshot,/api/video/screenshot,Extract a screenshot from uploaded video at specific timestamp,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: multipart/form-data,—,—,"timestamp (string, optional); video (file, max 1)",multipart/form-data,POST /api/v1/web/video/screenshot (multipart/form-data: video=@file + JSON fields),Private,JWT Required (Bearer / Cookie),Planned,server/routes/video.js,604
158,Video,POST,/api/v1/web/video/transcribe,/api/video/transcribe,"Upload video, transcribe it, and extract product information",Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: multipart/form-data,—,—,"category (string, optional); subcategory (string, optional); categoryId (string, optional); subcategoryId (string, optional); childCategoryId (string, optional); video (file, max 1)",multipart/form-data,POST /api/v1/web/video/transcribe (multipart/form-data: video=@file + JSON fields),Private,JWT Required (Bearer / Cookie),Planned,server/routes/video.js,452
